Actual Pressure Strain,Predicted Pressure Strain
0.000106959089473307,0.00015394583425944834
0.001519223319143592,0.0014574119742402556
0.0,0.00011381399620616421
5.239322032541e-05,4.7411952655310944e-05
0.0,0.0
2.7404029780504e-05,3.807246533853462e-05
0.00069691242773197,0.00021923522802578955
0.001498579169161506,0.001484133143944487
-0.00234509649837155,-0.0023447953715605265
0.0,3.807246533853462e-05
-0.005921781331137339,-0.006352611664927598
6.6406743065281e-05,0.0002504662087627913
0.003984973913800314,0.003998962258652016
6.2562230778818e-05,3.807246533853462e-05
0.0,5.385954181710199e-05
-0.004775088302528637,-0.00478395455748354
-0.02479813542117735,-0.024733892409601853
0.005778760810564562,0.00572456028267898
0.02106390146051935,0.022001265650404233
0.0,3.807246533853462e-05
8.39912552834e-06,3.807246533853462e-05
0.01789055943590344,0.01793217784887631
-0.01444567136170385,-0.014252948543519259
7.309225152449e-06,3.807246533853462e-05
0.04844097543627991,0.04851703948617679
-0.002977693879915374,-0.002965151478379782
-0.04412520821581001,-0.043747299388428564
5.3712503652225e-05,3.872164977804485e-05
0.001572611041260299,0.0015139490487296966
0.0090652802719647,0.009713964731944507
0.001310733616613154,0.0012184369203180048
0.0,3.872164977804485e-05
0.0,0.0
0.00278673936685471,0.0027686831187939197
3.7748309809748e-05,4.210616912512858e-05
5.4784868805456e-05,4.390491481999646e-05
0.000831057150082586,0.0007945403416724347
1.9243777230725e-05,3.807246533853462e-05
0.0,-6.588994254302798e-05
0.05032800270986409,0.051405240042878525
0.000643322286657965,0.0004883331890937183
0.03041230073577112,0.030387063779331328
0.01596165841744036,0.015486450482237785
1.6097816838053e-05,3.807246533853462e-05
1.4485398813207e-05,3.807246533853462e-05
0.000110987677481038,4.390491481999646e-05
2.088157145372e-06,3.807246533853462e-05
0.0,3.807246533853462e-05
0.0,3.872164977804485e-05
0.0,3.807246533853462e-05
-0.06735107893476011,-0.06501610929006488
-0.0388520059636562,-0.03909220308499681
7.25984156416e-06,3.807246533853462e-05
0.0,3.807246533853462e-05
1.3855245824765e-05,3.807246533853462e-05
0.003936974181391544,0.003940380591591944
1.3491623376073e-05,3.807246533853462e-05
0.0,0.0
0.0,3.807246533853462e-05
-0.0112672818189624,-0.011109856783951662
0.01871634345612807,0.018351239624811225
0.03884559572481934,0.03940908474501138
1.506223341125e-06,3.807246533853462e-05
0.0,3.872164977804485e-05
0.002110605988107258,0.002158571324247202
1.2804507400102e-05,3.807246533853462e-05
0.000732732873969528,0.0004113979525767826
3.5924500067634e-05,3.872164977804485e-05
0.0,3.807246533853462e-05
3.394153915846e-06,3.807246533853462e-05
0.05442010718574244,0.05394960402557869
8.9106523896079e-05,3.872164977804485e-05
0.000119950032732574,3.872164977804485e-05
2.5033427052011e-05,3.807246533853462e-05
1.793692167771e-06,3.807246533853462e-05
-0.0454114737124228,-0.04556682288841043
0.000643312814494516,0.0001112062220290528
0.0,0.0
0.0,0.0
0.002147494687737871,0.0021380485787256456
3.8618555833019e-05,3.807246533853462e-05
8.1957138180363e-05,3.872164977804485e-05
0.0,3.807246533853462e-05
0.00249458465306308,0.002468208497774001
1.0790416969527e-05,3.807246533853462e-05
-0.05466515017540196,-0.057064853031824694
-0.005016147664330449,-0.0050998478583299525
0.0233402389904009,0.02329322993703403
0.0,3.807246533853462e-05
0.0,0.0
-0.000516709651176254,-0.00016293578245189132
0.1180648480719795,0.11645232539806905
0.000941909541271152,0.0003538306486403392
1.5227969898757e-05,3.807246533853462e-05
0.004487246800781518,0.00443768302632766
0.05295445255664816,0.052340042607295606
1.4442965566254e-05,3.807246533853462e-05
-0.000855656418420141,-0.0007031097201394116
4.5065134745227e-05,9.909256396376974e-06
0.0260003538051842,0.025906904746530852
0.000110808298285677,3.872164977804485e-05
1.9500203848749e-05,3.807246533853462e-05
0.000657667901435599,0.00023260220251382854
1.8863360272449e-05,3.807246533853462e-05
0.002496661344343814,0.0023917015162490873
-0.001147303983503946,-0.0010796687936158824
0.00391738060116641,0.003945044812466638
0.0,0.0
0.000302687648494663,5.190209160575593e-05
0.0,2.5035572333998205e-07
0.002637196985269937,0.002651263917733601
0.0,3.807246533853462e-05
8.3650912277568e-05,6.647426133996139e-05
-0.004269270845577809,-0.004146837473308395
0.004668992177586094,0.004626603005547734
-0.001047117207217102,-0.0010062184784890137
-0.008244535664768179,-0.00818624206101567
-0.04914777344173047,-0.04964131996009566
0.0,2.8067445692893444e-05
3.1386676451456e-05,3.807246533853462e-05
1.657716968958e-05,4.385901305135664e-05
0.0,3.807246533853462e-05
0.0,3.872164977804485e-05
0.1085867961434928,0.10445648712388446
0.0,8.194253906620355e-06
-0.002113070576765305,-0.0021112913417205533
0.05757567898306621,0.03708866350043192
6.4294478010957e-05,3.872164977804485e-05
1.2693282246099e-05,3.807246533853462e-05
8.9146878427714e-05,3.872164977804485e-05
2.2651661169902e-05,3.807246533853462e-05
4.4365625288818e-05,3.872164977804485e-05
3.5052143072928e-05,3.872164977804485e-05
0.0114257973014558,0.011410631698366395
9.084388555269e-05,3.872164977804485e-05
1.4361304649552e-05,3.807246533853462e-05
4.7555952521685e-05,3.807246533853462e-05
0.008131709576267061,0.008229659207534178
4.3089077446037e-05,3.872164977804485e-05
3.5225012016064e-05,3.807246533853462e-05
0.002950182466853329,0.003009076915281094
2.9580596489868e-05,3.807246533853462e-05
5.507925676999e-06,3.807246533853462e-05
1.597397916831e-06,3.807246533853462e-05
-0.01690847968019412,-0.017113129710970544
1.6478155902647e-05,3.807246533853462e-05
4.27598593021e-06,3.807246533853462e-05
0.0,3.6935114311347676e-07
0.000172432329912805,0.00017363615565629915
0.007253892183000953,0.007162949556675783
0.01059599684271672,0.010428197774162035
2.00451401694e-06,3.807246533853462e-05
0.0,3.137255817207139e-06
0.000169403186178744,6.248454233947183e-05
3.0349931952091e-05,3.807246533853462e-05
0.03559868727489459,0.03651776379565255
-0.002973518071423945,-0.00356101859816187
0.0,3.807246533853462e-05
3.45955585557e-06,3.807246533853462e-05
0.02230558551226389,0.022415369460356986
0.01240794469093287,0.012189766790762002
-0.006041232659510167,-0.0060432147713337546
8.3467444060297e-05,4.2194079196359306e-05
0.04013267945898378,0.041266244855893655
0.03093931403572837,0.031055277148760538
0.01111703885873867,0.011431252738377003
0.0,1.6681577459211506e-05
0.007642650221276109,0.0074720087681286575
0.0,4.8536652594975676e-05
0.0,8.607883039316604e-06
0.000891115554479053,0.00016208027342357615
1.806533442738e-05,3.807246533853462e-05
0.006271458601485639,0.006300118720520937
0.000185399939586791,4.013365388817915e-05
0.0,5.190209160575593e-05
7.6234479019037e-05,3.872164977804485e-05
1.5790048503003e-05,3.807246533853462e-05
0.0001081077535777,0.00017363615565629915
1.860719343466e-06,3.807246533853462e-05
0.000117989794168222,3.872164977804485e-05
2.0404004489185e-05,3.807246533853462e-05
0.002960875165095346,0.0033424570971371786
4.3697642867365e-05,3.807246533853462e-05
0.03313327852151508,0.03332320932946573
0.001246567315668684,0.001181747836965093
0.0,1.5027469426221109e-05
0.01253277643861976,0.012222264956026097
6.313097002465e-06,3.807246533853462e-05
0.00040381159051279,0.0004555425884852801
7.121493988032e-05,3.807246533853462e-05
5.7269431375076e-05,4.390491481999646e-05
0.0,8.01369677268802e-05
0.002934186512029291,0.0028487025751046035
0.000249022742987012,4.8536652594975676e-05
3.0818102426989e-05,3.807246533853462e-05
7.3147608572304e-05,3.872164977804485e-05
0.000134850528224762,3.807246533853462e-05
0.0,7.647628809805518e-05
3.196553996254e-06,3.807246533853462e-05
0.04696263040533677,0.04862816560485896
0.0,1.2530836994772855e-05
0.0,0.0
0.0118371442708568,0.011713097021019157
0.001128406591716301,0.0011042337900055567
2.327410208727e-06,3.807246533853462e-05
3.510977289921e-06,3.807246533853462e-05
5.3398830081641e-05,0.00015075965281734078
0.000432323574232487,5.9042806859053605e-05
0.05691324285382616,0.05608325973710215
0.000360217616831568,0.0004103671888352834
-0.07696595858155876,-0.07692637842465815
0.02382976113628734,0.023482940560158042
0.003311622653674235,0.003294540020953514
0.003175476856808574,0.0031565794666043754
0.01943953992626122,0.01964037493633667
1.2998341753017e-05,3.807246533853462e-05
0.01226866253347871,0.013653189065528542
3.4795066654517e-05,5.0762443882662295e-05
0.000159161266242214,0.00015154625066576474
2.831543702174e-06,3.807246533853462e-05
0.000533691470824051,0.0003975365456113006
0.0,0.0
0.000454978087539866,0.00046107786678926054
0.000435345045394946,0.00046107786678926054
1.736711633641e-05,3.807246533853462e-05
0.01437468990340556,0.014201046475234702
0.004210005178819659,0.00428753216038284
0.0,5.190209160575593e-05
0.000609364202201964,0.00043505173146496053
6.313285977503e-06,3.807246533853462e-05
0.0,6.534913010511333e-05
4.0405906251782e-05,3.807246533853462e-05
5.9483973960271e-05,3.807246533853462e-05
4.052566703321e-05,4.390491481999646e-05
0.00344383201856931,0.0034448483194050093
1.5907980855311e-05,3.807246533853462e-05
0.000403873732817252,0.0001375715453560974
1.8818495092486e-05,3.807246533853462e-05
0.0,3.807246533853462e-05
0.0,-7.207951583516339e-05
-0.003720414906552518,-0.00370824792550823
0.0,3.854540961898621e-05
0.003690245226024067,0.0036887399122005103
1.3601254483184e-05,3.807246533853462e-05
2.0944909987862e-05,3.807246533853462e-05
0.0,3.807246533853462e-05
5.6172147098114e-05,3.872164977804485e-05
0.03604764199700117,0.041293888719338104
0.0,1.0575276093664681e-05
4.7908743378976e-05,4.390491481999646e-05
0.0,3.807246533853462e-05
0.0,5.190209160575593e-05
-0.001930028202480024,-0.0017163174489705326
0.0,0.0
6.3752064132341e-05,3.872164977804485e-05
1.911759915258e-05,3.807246533853462e-05
0.000153876598176941,4.390491481999646e-05
-0.001905446407033018,-0.0015983373324946668
1.1284136216594e-05,3.807246533853462e-05
6.558356548727e-06,3.807246533853462e-05
5.382376690342e-06,3.807246533853462e-05
0.000199409486267649,4.013365388817915e-05
3.0140875705442e-05,3.807246533853462e-05
3.9633591288463e-05,3.807246533853462e-05
0.000201158882990529,4.390491481999646e-05
7.131512456326e-06,3.807246533853462e-05
0.02246270968304349,0.022429737782691136
0.000131505915702956,7.266596358625526e-05
0.000888516808693614,0.0010202828174900355
0.0,3.807246533853462e-05
0.0,5.385954181710199e-05
3.0409733973442e-05,3.807246533853462e-05
0.0,2.540918610907904e-05
7.6649771923544e-05,3.872164977804485e-05
0.0,3.807246533853462e-05
-0.01388581424337425,-0.013683625757152167
0.001091106316598752,0.0009906425758429158
7.1277456974955e-05,3.872164977804485e-05
1.785535082648e-06,3.807246533853462e-05
5.2053034186009e-05,0.0001467725345026152
0.002872190819691318,0.0028451369775743126
0.0,5.2527041117722366e-05
0.003381803316540102,0.0034461314798300354
0.0,4.390491481999646e-05
0.0,-0.0001554271344808085
0.0,1.1986976786236424e-05
6.919412713307e-06,3.807246533853462e-05
-0.000252662336159208,3.872164977804485e-05
0.0,3.872164977804485e-05
0.0,-4.306748415113649e-05
0.02290323751038052,0.027866142070758812
1.0823620270122e-05,6.4605147364541955e-06
0.000628307462287831,0.0006367178061165763
0.01047337907655767,0.010621675683254103
0.01339505979975698,0.013406194466094597
1.8423018203292e-05,3.807246533853462e-05
0.005150901886013683,0.005056541411509042
1.1593574895855e-05,3.807246533853462e-05
-0.03263746415952466,-0.031087467902216212
0.000549136694397179,0.00027169917109259715
0.00018608524638525,4.390491481999646e-05
1.5322301477787e-05,0.00021019610840307997
0.000587904921189214,0.000583783096758829
0.000495721639773557,0.0002632599883125592
1.6723626205757e-05,3.807246533853462e-05
0.0,3.807246533853462e-05
1.9065427917837e-05,3.807246533853462e-05
3.0184085528218e-05,3.807246533853462e-05
3.7156084929641e-05,3.872164977804485e-05
2.9654664489404e-05,3.807246533853462e-05
0.0263930857057276,0.02607132490806983
0.000467840446020363,0.0002853470973441323
0.001425000189612516,0.0013914308274355996
4.299440869275e-05,3.872164977804485e-05
0.02635540681996084,0.026350484293855326
8.0222869660867e-05,3.872164977804485e-05
0.07330788939224044,0.07596222516096007
0.003659743746512836,0.003649643783723196
0.004457856911659732,0.004397461681455435
2.0151969682857e-05,3.807246533853462e-05
0.03285333417945753,0.03348779072930289
-0.003351184333849754,-0.0033816291454922794
0.00031343479914535,0.000243575774961298
3.740944606262e-06,3.807246533853462e-05
4.8617217432775e-05,7.543183162854614e-05
0.0,3.6935114311347676e-07
1.6265148464002e-05,3.807246533853462e-05
0.003048306977981838,0.0030212020545521993
0.000265981220213448,4.390491481999646e-05
0.0,0.0
3.6668282394692e-05,4.2987497599770626e-05
7.060766659375e-06,3.807246533853462e-05
0.0,-7.42297814774717e-05
0.006540915058255906,0.006610205789702589
0.004312970468742115,0.00436021075007687
8.6604455589517e-05,3.872164977804485e-05
2.2248719517174e-05,3.807246533853462e-05
0.000114735543844269,3.872164977804485e-05
0.001498719569991049,0.0014020489636552777
0.006978851969357018,0.006816532974651991
8.597889535422e-06,9.189339145982097e-06
0.0,-1.7508598285080053e-05
5.37508810638e-06,3.807246533853462e-05
0.03989215871746747,0.04029777297172415
0.0,4.390491481999646e-05
0.0,8.348896181846083e-06
2.4751106309059e-05,3.807246533853462e-05
0.0,3.807246533853462e-05
6.536311471197e-06,3.807246533853462e-05
6.442277859559e-06,3.807246533853462e-05
0.0,3.807246533853462e-05
-0.02345237756916757,-0.021291394993605994
0.01139765515650635,0.011178847156990331
0.002390247869048923,0.0024186946614902375
8.5673074817425e-05,0.0001467725345026152
0.000129667022170408,4.2987497599770626e-05
0.0,3.6935114311347676e-07
8.458785773619e-06,3.807246533853462e-05
0.0,3.872164977804485e-05
0.0,0.0
-0.000290641878753894,3.872164977804485e-05
0.137671098898791,0.1321707675249936
4.90896737817e-07,0.00011690553356810519
0.002788391686391783,0.002803269987159633
5.9803016523122e-05,3.872164977804485e-05
8.3278930018694e-05,3.872164977804485e-05
-0.01496152289172298,-0.014268915010045836
0.003367159227000824,0.0034019629868905373
0.0,0.0
0.0,3.807246533853462e-05
0.01844803862566315,0.01835454389152495
2.5689599933385e-05,3.807246533853462e-05
0.002760216113138346,0.002689750999869505
6.064348851109e-06,3.807246533853462e-05
0.0,3.807246533853462e-05
0.000102387490497957,3.872164977804485e-05
7.9287784333264e-05,3.807246533853462e-05
6.702669719439e-06,3.807246533853462e-05
0.02155105388900166,0.021581594570222806
4.622149383374e-06,3.807246533853462e-05
1.1916564570123e-05,3.807246533853462e-05
0.0,3.413114907727034e-05
6.4292457656421e-05,3.807246533853462e-05
0.0,3.872164977804485e-05
0.000758042989276018,0.0005715095384380076
0.0,0.0
8.778228582138e-06,3.807246533853462e-05
0.009865184251659428,0.009836284819855975
0.0,3.872164977804485e-05
0.0,3.807246533853462e-05
3.7953491045676e-05,3.807246533853462e-05
-0.00133359885565732,-0.0013428506283752481
3.363407307674e-06,3.807246533853462e-05
0.03337513607351687,0.0331377064801219
0.0,3.807246533853462e-05
-0.003759389257998957,-0.0037365590462466137
7.0280374107015e-05,4.390491481999646e-05
-0.000998414908335456,-0.0009657435795185274
-0.002562308038378604,-0.0025697822097741014
1.3649854270989e-05,3.807246533853462e-05
7.354435828203e-06,3.807246533853462e-05
0.000109442719621075,3.872164977804485e-05
0.0,0.0
0.01796438148875205,0.017667856026876018
0.0,2.5035572333998205e-07
0.00013629318024477,0.00015361712461353815
0.002213436246553022,0.002203036173615837
0.1292270816248893,0.12565056674595085
0.000173818581945772,0.00015648169347181516
8.1469015730961e-05,4.390491481999646e-05
0.003490176837131752,0.003560397137050451
0.01701845709370061,0.01674923250676434
0.0,0.0
0.000102905851845848,3.807246533853462e-05
6.1250954160863e-05,4.390491481999646e-05
0.004026396646803819,0.004008337164928818
0.0,5.69130268988781e-05
0.002799666581230293,0.0028208932176040018
1.7402256868016e-05,3.807246533853462e-05
0.000119947323656979,0.00017363615565629915
0.03848957921136397,0.03861039902633606
0.003917374821185753,0.003926602851363964
-0.002088119911020045,-0.002088145104500822
0.0,3.807246533853462e-05
6.412707758756e-05,3.872164977804485e-05
0.0,3.807246533853462e-05
4.932451327172e-06,3.807246533853462e-05
7.804252384449e-06,3.807246533853462e-05
0.00118980776480216,0.0011699501638440058
0.01527578197707696,0.015085818830320175
3.88742949162e-06,3.807246533853462e-05
0.06607916759267819,0.059659520161954395
0.000202085264118496,3.872164977804485e-05
0.004557817832358499,0.004676968640287897
3.9559388945835e-05,3.807246533853462e-05
0.0,4.013365388817915e-05
5.504515876937e-06,3.807246533853462e-05
0.0,3.807246533853462e-05
6.583407735179e-06,3.807246533853462e-05
0.000663791652228252,0.00044651611078630536
8.6103069721816e-05,3.872164977804485e-05
0.02245742640337799,0.022161238784140908
0.004812895522117852,0.005060808714531209
0.0125826657818104,0.012433809002470996
0.005321071526482569,0.005327675321416477
0.0,0.0
1.3780160125489e-05,3.807246533853462e-05
0.05168802472271324,0.050985398178889925
2.7132382937514e-05,3.872164977804485e-05
0.000249882253718555,0.0004091068998543989
0.0,3.807246533853462e-05
0.0,0.0
6.3463481986496e-05,3.872164977804485e-05
9.0143553909798e-05,5.9042806859053605e-05
0.0,3.807246533853462e-05
4.4527376502309e-05,3.872164977804485e-05
1.4063194590674e-05,3.807246533853462e-05
-0.01905119338829236,-0.019019957807379223
2.1701037179522e-05,3.807246533853462e-05
8.7865017121797e-05,3.872164977804485e-05
2.3388665048078e-05,3.807246533853462e-05
0.001841150527745114,0.001766632381637474
4.34030372315e-05,3.872164977804485e-05
0.0,3.872164977804485e-05
-0.006923000140210816,-0.006257208391939792
0.0,3.807246533853462e-05
-0.002380131793365228,-0.0023581012369920176
0.02383409525837231,0.024510193492620083
0.000499841682011761,0.0003369670306018217
0.0,3.807246533853462e-05
0.000327455710012866,0.0004103671888352834
1.927232282464e-06,3.807246533853462e-05
0.02617004304946641,0.02661991893236111
0.0,6.218851424856973e-05
0.000239256208668827,4.390491481999646e-05
1.6024648918968e-05,3.807246533853462e-05
0.04426819141556722,0.04413697265065454
0.007336251681617152,0.007504611035082638
4.958118077546e-06,3.807246533853462e-05
6.734484197388e-06,3.807246533853462e-05
0.0,3.807246533853462e-05
-0.05187932863633059,-0.051594663154656745
0.0,3.6935114311347676e-07
-0.06469238193210068,-0.06525087732883515
0.0,0.0
-0.03885397673633675,-0.039291398052827414
0.000102503639321488,3.872164977804485e-05
1.5845072595488e-05,3.807246533853462e-05
0.1298733957117404,0.12567671383257512
0.0,2.1551745473749406e-05
0.000470875510275136,0.00035874453690404854
0.0,3.872164977804485e-05
3.389728614109e-06,3.807246533853462e-05
0.0,6.870059897833219e-06
5.1531084232148e-05,3.872164977804485e-05
0.01229704482809961,0.01209762551117449
-0.001714430197246394,-0.0017130590669057544
1.3307588206551e-05,3.807246533853462e-05
-0.002351254415368491,-0.0023540800399385314
-0.01223261105223646,-0.01207661647711357
9.09535623468e-06,3.807246533853462e-05
1.3375008469975e-05,3.807246533853462e-05
0.0,0.0
1.5087249795579e-05,3.807246533853462e-05
0.000372957013097976,0.00041634256276568187
6.422205367459e-06,3.807246533853462e-05
3.1697049167499e-05,3.807246533853462e-05
0.0,3.807246533853462e-05
-0.04285572039932858,-0.048236038821281156
-0.02471733296885241,-0.024632940630445955
0.0,3.6935114311347676e-07
0.008931730050030215,0.007735976881844868
0.0,3.807246533853462e-05
6.545689030805e-05,3.872164977804485e-05
1.1780621664772e-05,3.807246533853462e-05
2.841361065796e-05,4.390491481999646e-05
-0.01073891874660264,-0.010658679966398223
7.524260152528e-06,3.807246533853462e-05
0.000180852706121779,5.385954181710199e-05
2.242193937691e-05,3.807246533853462e-05
1.6169768225801e-05,3.807246533853462e-05
8.5504584342017e-05,0.0001467725345026152
0.03339097976455523,0.03330050555303956
1.5967077688478e-05,3.807246533853462e-05
0.000616005866520317,0.000476199709122008
-0.01532813186943266,-0.015943679258400942
1.583419689347e-05,3.807246533853462e-05
0.02233928983718521,0.0222469960964524
1.0653425773336e-05,3.807246533853462e-05
0.0,8.42993133722503e-05
-0.001041013035236658,-0.0010020557604620722
-0.06479516289144344,-0.06815104845900585
0.0,0.0
0.0,-0.0002488950003811717
7.589198767117e-06,3.807246533853462e-05
9.9523320569407e-05,4.2194079196359306e-05
0.1056332671964102,0.10160691007504996
1.5694987312176e-05,3.807246533853462e-05
0.02716765603499015,0.026639696841691686
0.002255455749921715,0.002315105477929733
0.000428102078307395,0.00041533015366102607
-0.004164135642766124,-0.004091911506560867
3.8905102753426e-05,3.807246533853462e-05
0.000772762989934456,0.0006163433581198054
0.0,-2.79878355326157e-05
8.435956285542e-06,3.807246533853462e-05
0.002557828059092698,0.0025009387133991547
6.5884527177459e-05,3.807246533853462e-05
0.0,4.390491481999646e-05
0.0,1.845250006129141e-05
6.75004141829e-06,3.807246533853462e-05
0.02680727783727926,0.026542888401295338
0.0,3.807246533853462e-05
0.0,0.0
3.8192383723507e-05,3.807246533853462e-05
0.003271317289448768,0.002918872565828184
0.000429886145406422,6.1271155597867e-05
1.6430457224485e-05,3.807246533853462e-05
0.02300401012445602,0.023259976495778507
0.000893660416443258,0.0008527605087875491
2.4732450964379e-05,3.807246533853462e-05
0.000357446005014058,0.0004380116377727271
0.001815169227916986,0.0017807883767340243
0.00010433785167753,4.210616912512858e-05
0.0,0.00027825571682724886
-0.000340182942303901,5.385954181710199e-05
0.003871489611211704,0.0037487220072995537
2.438401406558e-05,6.0702474852653376e-05
2.535671304235e-06,3.807246533853462e-05
2.9254902870673e-05,1.1599110937338422e-05
1.3436674370528e-05,0.0002423846166546579
3.0976662652018e-05,3.807246533853462e-05
5.3637147349062e-05,3.872164977804485e-05
0.0,0.0
3.3983078847919e-05,3.807246533853462e-05
0.01177634008064189,0.01211643358747146
-0.07409709324641435,-0.07302153563985798
0.01328876236017275,0.013388148496490677
0.05641398596048127,0.05309262622515155
1.705160318661e-05,4.385901305135664e-05
-0.03747363204728006,-0.03613337960634877
0.02129514897251727,0.02264293551296236
2.3714623684334e-05,3.807246533853462e-05
0.0,1.3460719367336419e-05
-0.01868446394059502,-0.018769422494270674
0.0,0.0
0.0,0.0
-0.00862136594983588,-0.008474626222809579
0.0,3.807246533853462e-05
0.004937424709307889,0.00498674915391364
0.000953912307262337,0.000923261130875596
4.794763395713e-06,3.807246533853462e-05
0.0,4.390491481999646e-05
5.187260588537e-06,3.807246533853462e-05
0.0,0.0
0.04453812684369618,0.04548669030838573
0.000216382573975701,4.390491481999646e-05
0.0,-1.8865025352526173e-05
-0.06840418636814832,-0.06825766533174504
7.4771185231874e-05,3.807246533853462e-05
0.0,-2.0683162595355994e-05
3.2947976889925e-05,3.872164977804485e-05
6.956988222283e-06,3.807246533853462e-05
0.0,-7.768749027213271e-06
0.01108638376709341,0.011057154445451044
-0.01084615272655914,-0.010559560640923562
0.04137345199808001,0.04093297096310144
4.1930366179081e-05,3.807246533853462e-05
0.00073894239857327,0.0006065140104395422
0.0,4.210616912512858e-05
0.000752115858566644,0.00040736140869031544
0.0,3.807246533853462e-05
2.1489825236675e-05,3.807246533853462e-05
0.001363529785229357,0.0013355934910158562
-0.04665363415083104,-0.04701938505395001
0.007684973532387244,0.007610313130027176
6.621340044634e-06,3.807246533853462e-05
2.0271451160898e-05,3.807246533853462e-05
0.003657545711124748,0.003829926892547257
1.4981911975011e-05,3.807246533853462e-05
0.0,3.807246533853462e-05
0.004966347599854213,0.00494568650269159
0.01760978497065463,0.018612974826282914
0.000370093319424434,0.000542156629759917
3.4023535307994e-05,3.807246533853462e-05
1.1483586400885e-05,3.807246533853462e-05
0.00317125300629849,0.003115079948892861
0.1319832336466477,0.1324504131204304
0.01108007842609478,0.012073937344028172
8.2528462467541e-05,4.390491481999646e-05
1.933521890401e-05,3.807246533853462e-05
0.0,0.0
-0.000169167889434054,3.872164977804485e-05
0.02685369091197476,0.027256490427931573
0.0,-1.8865025352526173e-05
8.0009992178161e-05,3.872164977804485e-05
0.001466599401876331,0.0014868698404439692
3.581541966839e-06,3.807246533853462e-05
0.002835730667315184,0.0028407079227153065
0.0,2.823667592640508e-06
0.0,0.0
0.003427487372118693,0.0034139251343544147
0.00011680819617901,4.390491481999646e-05
4.111252730295e-06,3.807246533853462e-05
0.0,2.5035572333998205e-07
0.0,3.872164977804485e-05
9.587166374842e-06,3.807246533853462e-05
2.3663909923969e-05,3.807246533853462e-05
-0.01694063209940884,-0.018146652361230232
2.1282628929095e-05,3.807246533853462e-05
1.0168999972929e-05,3.807246533853462e-05
0.001094286741870073,0.0010793113788522023
-0.000303337233246997,3.872164977804485e-05
0.0,4.390491481999646e-05
3.1446495819527e-05,3.807246533853462e-05
-0.0287297051581211,-0.02906844452093397
0.0,8.677075362907842e-05
0.003077780442702768,0.003146329192017519
1.0566235862528e-05,3.807246533853462e-05
1.1366193906136e-05,3.807246533853462e-05
0.001856328803702202,0.0008740614143945945
1.1171984633695e-05,3.807246533853462e-05
0.03158676886850515,0.03111715977752063
0.001102422991979952,0.0010348347502780288
0.000212071220185563,4.013365388817915e-05
0.02395073370940044,0.02368989046445933
0.004820185466795927,0.004684059382191308
0.0,0.0
8.3518509063157e-05,4.2194079196359306e-05
1.7535505318153e-05,3.807246533853462e-05
3.9635187668208e-05,3.872164977804485e-05
3.8711676221925e-05,3.807246533853462e-05
0.006076394249760585,0.006063557456124632
0.003138929370803619,0.0030894143858922517
0.000134694999229728,0.00017363615565629915
3.397129844807e-06,3.807246533853462e-05
2.0019482425549e-05,3.807246533853462e-05
0.000142278376125493,0.00011112963627733257
0.003193357598887593,0.0031758430076007037
0.1448753775036788,0.14727256894677
-0.02380601251531841,-0.02452592545356846
0.000151020829476088,0.0004146421781583792
7.566966057961e-06,3.807246533853462e-05
-0.03643398812968539,-0.03656977393076979
0.000484081546238943,0.0005639802147831763
0.0743816603763876,0.07391621095909225
4.2369996493284e-05,3.807246533853462e-05
3.78674303442e-06,3.807246533853462e-05
7.32624589154e-06,3.807246533853462e-05
-0.08390309089469117,-0.08341651670379313
0.0,3.807246533853462e-05
0.0,3.807246533853462e-05
0.01759422937142774,0.017556774407126486
0.02587006235652682,0.025364260926843157
1.4114422677773e-05,3.807246533853462e-05
0.000116479849445787,0.00015154625066576474
0.0,-5.218050888033696e-05
-0.04947658669695323,-0.04969492994475403
0.000981170022695957,0.0010200226846908563
0.000105440515838376,5.933559129169036e-05
0.0,3.872164977804485e-05
0.000154381396276051,0.00014483498193260122
0.0,0.0
0.000239902630112112,4.8536652594975676e-05
0.02424305591146969,0.024362351083800318
-0.000243254150902418,3.872164977804485e-05
0.000820882777872831,0.0007656755352923214
1.969760405371e-06,3.807246533853462e-05
0.0,6.112696213366127e-05
4.2931341059495e-05,3.872164977804485e-05
0.03736148064616202,0.040476989124444994
0.00073777506025002,0.00043999389354088393
1.389462547367e-05,3.807246533853462e-05
-0.001274463766565418,-0.0012751237488749867
2.909455762868e-06,3.807246533853462e-05
-0.00060562943274788,-0.00039106496555993615
5.167606075659e-06,3.807246533853462e-05
0.003675128383870516,0.003649048597428392
0.0,0.00011000228332921821
0.0,3.807246533853462e-05
0.000425795045319485,0.0004153326492008026
0.00072746301549694,0.0004946391408187961
4.4216913650774e-05,3.872164977804485e-05
9.6140980466679e-05,4.390491481999646e-05
0.0,-2.1370620370155898e-05
1.848780004048e-06,3.807246533853462e-05
0.006897540436728453,0.007628053408608135
0.003514789487434326,0.003525398222644487
9.8521754559536e-05,4.8464518036512764e-05
1.0605995230922e-05,3.807246533853462e-05
5.1141164707507e-05,3.807246533853462e-05
-0.002524376540809707,-0.002527974018807965
0.005188957078879505,0.005208842542478382
0.01269786005274525,0.012717629174675244
0.000193624174618426,4.390491481999646e-05
0.00014965816131759,0.00017363615565629915
-0.03606339237983459,-0.0349085503110198
9.3466494133305e-05,3.872164977804485e-05
0.0,-0.0002500252631823531
3.4675118974935e-05,4.145698468561835e-05
5.4574414062294e-05,4.390491481999646e-05
